,name,blockname,count
9901,望燕名居,盛世新寓,4
9902,望燕名居,盛世花园,8
9903,望燕名居,石城家园,2
9904,望燕名居,营苑西村,1
9905,融侨中央花园1期,中泰国际广场,1
9906,融侨中央花园1期,华新城,1
9907,融侨中央花园1期,华新城璟园,1
9908,融侨中央花园1期,和府奥园,8
9909,融侨中央花园1期,嘉业国际城,2
9910,融侨中央花园1期,宋都奥体名座,1
9911,融侨中央花园1期,碧瑶花园一期,5
9912,融侨中央花园1期,紫金西区中央,2
9913,融侨中央花园1期,融侨中央花园2期,3
9914,融侨中央花园1期,融侨中央花园3期,2
9915,融侨中央花园1期,金马郦城东区,8
9916,清溪路4号,佛心桥,1
9917,清溪路4号,后宰门东村84号,1
9918,清溪路4号,后宰门清溪村,4
9919,清溪路4号,后宰门街,4
9920,清溪路4号,后宰门街32号,4
9921,清溪路4号,后宰门街44号,1
9922,清溪路4号,后宰门西村,2
9923,清溪路4号,清溪路3号,2
9924,清溪路4号,清溪路5号,1
9925,富贵山小区,佛心桥,11
9926,富贵山小区,后半山园,2
9927,富贵山小区,后半山园4号,4
9928,富贵山小区,后宰门东村84号,1
9929,富贵山小区,后宰门清溪村,4
9930,富贵山小区,后宰门街32号,2
9931,富贵山小区,后宰门西村,15
9932,兴贤佳园修贤苑,兴贤佳园,1
9933,兴贤佳园修贤苑,兴贤佳园尚贤苑,4
9934,兴贤佳园修贤苑,兴贤佳园近贤苑,11
9935,兴贤佳园修贤苑,华电新村,1
9936,兴贤佳园修贤苑,墨香山庄,4
9937,兴贤佳园修贤苑,省电力公司宿舍,1
9938,兴贤佳园修贤苑,紫金墨香苑,3
9939,兴贤佳园修贤苑,营苑东村,5
9940,兴贤佳园修贤苑,营苑新寓,22
9941,兴贤佳园修贤苑,营苑西村,4
9942,兴贤佳园修贤苑,馨怡园,1
9943,后宰门清溪村,佛心桥,7
9944,后宰门清溪村,后半山园,4
9945,后宰门清溪村,后半山园4号,2
9946,后宰门清溪村,后宰门街,4
9947,后宰门清溪村,后宰门街32号,6
9948,后宰门清溪村,后宰门西村,9
9949,后宰门清溪村,富贵山小区,1
9950,后宰门清溪村,清溪路3号,2
9951,后宰门清溪村,清溪路4号,2
9952,后宰门清溪村,清溪路5号,2
9953,中信泰富海麟苑,中海国际社区一期,9
9954,中信泰富海麟苑,中海国际社区三期,1
9955,中信泰富海麟苑,中海国际社区二期,4
9956,中信泰富海麟苑,启迪方洲明园,2
9957,中信泰富海麟苑,启迪方洲润园,1
9958,中信泰富海麟苑,启迪方洲雅园,4
9959,南航揽翠苑,挪威森林,1
9960,南航揽翠苑,翠屏国际广场苑,3
9961,南航揽翠苑,翠屏国际水杉苑,4
9962,南航揽翠苑,翠屏国际紫檀苑,2
9963,南航揽翠苑,翠屏国际金榕苑,8
9964,南航揽翠苑,翠屏国际银杏苑,1
9965,南航揽翠苑,翠屏国际香樟苑,6
9966,南航揽翠苑,翠屏清华园,12
9967,太平北路35号,太平桥南,4
9968,太平北路35号,文德里小区,2
9969,太平北路35号,碑亭巷,2
9970,韩家苑小区,仁义里小区,1
9971,韩家苑小区,侯家桥,1
9972,韩家苑小区,堂子街小区,4
9973,韩家苑小区,天元吉第城,1
9974,韩家苑小区,朝天宫西街,3
9975,韩家苑小区,朝天宫西街98号,1
9976,韩家苑小区,柏果树20-26号,1
9977,韩家苑小区,柏果树新寓,2
9978,韩家苑小区,止马村,1
9979,韩家苑小区,汉西门大街,1
9980,韩家苑小区,江岸水城,1
9981,韩家苑小区,琥珀巷高层小区,1
9982,韩家苑小区,真园,1
9983,韩家苑小区,秣陵路,1
9984,韩家苑小区,莫愁东寓,1
9985,韩家苑小区,西止马营,1
9986,大香炉,南台巷东,1
9987,大香炉,富春里,1
9988,大香炉,富民坊,7
9989,大香炉,建邺路住宅小区,3
9990,大香炉,曹都巷小区,3
9991,大香炉,朗诗熙园,2
9992,大香炉,洪公祠小区,7
9993,大香炉,秣陵路,2
9994,大香炉,跑马巷,1
9995,华茂大厦,新城市假日,3
9996,华茂大厦,新城市广场,2
9997,华茂大厦,永嘉年华,3
9998,华茂大厦,滨江公寓,1
9999,华茂大厦,聚福园一期,1
10000,华茂大厦,郑和国际广场,1
10001,华茂大厦,金舟花园,4
10002,华茂大厦,银城街,2
10003,华茂大厦,阳光锦绣阁,2
10004,华茂大厦,香榭里,4
10005,华茂大厦,龙园北路80号,1
10006,保利香槟国际,中北品尚,3
10007,保利香槟国际,五矿御江金城,2
10008,保利香槟国际,和府奥园,9
10009,保利香槟国际,宋都美域锦园,15
10010,保利香槟国际,朗诗国际街区南园,3
10011,公园新寓,光大新寓,1
10012,公园新寓,八宝前街72号大院,1
10013,公园新寓,公园路44号,1
10014,公园新寓,凯悦天琴花园,3
10015,公园新寓,御河苑,2
10016,公园新寓,明龙雅居,1
10017,公园新寓,标营4号,1
10018,公园新寓,瑞鑫兰庭,1
10019,公园新寓,金陵尚府,1
10020,公园新寓,锦江丽舍,4
10021,公园新寓,陶然苑,3
10022,公园新寓,香格里拉菁英汇,8
10023,公园新寓,鸿福苑,6
10024,延龄巷,杨公井,1
10025,延龄巷,洪武路111号,3
10026,延龄巷,游府新村,12
10027,延龄巷,祠堂巷,2
10028,延龄巷,蔡家花园,2
10029,延龄巷,西祠堂巷,1
10030,延龄巷,铜井巷,1
10031,达莱花苑,云锦美地汇锦苑,1
10032,达莱花苑,云锦美地绮云居,1
10033,达莱花苑,桃园人家,3
10034,达莱花苑,皇册家园三期,1
10035,达莱花苑,皇册家园二期,1
10036,达莱花苑,金粟佳园,1
10037,华侨路79号,上海路,4
10038,华侨路79号,华侨公寓,2
10039,华侨路79号,慈悲社,2
10040,华侨路79号,豆菜桥小区,6
10041,浦欣家园,东郊小镇第五街区,1
10042,浦欣家园,东郊小镇第六街区,1
10043,浦欣家园,丽都嘉园,1
10044,浦欣家园,人和苑,3
10045,浦欣家园,地和苑,3
10046,浦欣家园,大华锦绣华城香榭美颂,1
10047,浦欣家园,山水云房花园,2
10048,浦欣家园,恒辉翡翠花园,2
10049,浦欣家园,江岸水城,1
10050,浦欣家园,鼎泰家园,1
10051,大纱帽巷38号,大纱帽巷40号,2
10052,大纱帽巷38号,将军巷,3
10053,大纱帽巷38号,沙塘园,5
10054,大纱帽巷38号,珠江路,1
10055,大纱帽巷38号,珠江路371号,3
10056,大纱帽巷38号,蓁巷,1
10057,大纱帽巷38号,进香河,3
10058,亚东滨江和园,城南新村,1
10059,亚东滨江和园,揽月山庄,1
10060,亚东滨江和园,盛景华庭北苑,1
10061,亚东滨江和园,紫晶唐,1
10062,亚东滨江和园,鼎业国际花园,4
10063,凤凰新村,凤凰二村,3
10064,凤凰新村,凤凰庄,1
10065,凤凰新村,凤凰花园城金陵园,1
10066,凤凰新村,凤凰西街112号,1
10067,凤凰新村,凤凰西街118号,2
10068,凤凰新村,凤凰西街57号,5
10069,凤凰新村,华阳佳园华彩苑,1
10070,凤凰新村,教工新村,3
10071,凤凰新村,汉北街8号,9
10072,凤凰新村,莫愁新寓涌泉里,2
10073,桂苑公寓,三元公寓,2
10074,桂苑公寓,东方名苑,1
10075,桂苑公寓,南台巷东,3
10076,桂苑公寓,天安国际大厦,3
10077,桂苑公寓,天安恒隆花园,1
10078,桂苑公寓,朗诗熙园,3
10079,桂苑公寓,洪宇大厦,1
10080,桂苑公寓,王府大街,3
10081,桂苑公寓,金鹰国际花园,1
10082,桂苑公寓,鼎新苑,2
10083,康润园,合班村5号,1
10084,康润园,名城世家花园,5
10085,康润园,德安花园,2
10086,康润园,时光澔韵,3
10087,康润园,能仁里16号,1
10088,康润园,金蕊家苑,9
10089,康润园,龙福山庄,4
10090,悦达新寓,今日家园丹桂居,11
10091,悦达新寓,宏普捷座,2
10092,悦达新寓,泰达新寓,2
10093,悦达新寓,积善新寓丰勤园,2
10094,悦达新寓,积善新寓睦和园,1
10095,悦达新寓,紫鑫国际公寓,2
10096,悦达新寓,美丽嘉园,1
10097,悦达新寓,鸿达新寓,7
10098,东方万汇城,城南新村,3
10099,东方万汇城,天地新城天一座,3
10100,东方万汇城,康华新村,1
10101,东方万汇城,悦恒君铂国际,1
10102,东方万汇城,旭日爱上城第四区北区,2
10103,东方万汇城,樱铁村小区,1
10104,东方万汇城,水西门大街,1
10105,东方万汇城,紫晶唐,1
10106,东方万汇城,锦绣花园丹桂园,1
10107,东方万汇城,阳光苑,1
10108,紫金城东区,二十八所(南),1
10109,紫金城东区,凯祥花苑,1
10110,紫金城东区,植物园宿舍,4
10111,紫金城东区,海月花园,8
10112,紫金城东区,紫金城苜中路4号,3
10113,紫金城东区,紫金城苜卫路39号,2
10114,紫金城东区,紫金城苜蓿园东街7号,4
10115,紫金城东区,紫金城西区,6
10116,紫金城东区,苜卫路25号,2
10117,锁金五村16号,板仓街5号,1
10118,锁金五村16号,板仓街78号,1
10119,锁金五村16号,钟麓花园,1
10120,锁金五村16号,锁金三村,2
10121,锁金五村16号,锁金二村,2
10122,锁金五村16号,锁金四村,1
10123,居易时代,开源小区三村,4
10124,居易时代,开源小区二村,5
10125,居易时代,金墙花苑,4
10126,居易时代,雨花村,2
10127,居易时代,龙翔雅苑,7
10128,黑龙江路26号,紫竹林1号,9
10129,黑龙江路26号,紫竹林28号,11
10130,黑龙江路26号,紫竹林2号,2
10131,黑龙江路26号,紫苑,3
10132,黑龙江路26号,长江新村2号,1
10133,黑龙江路26号,黑龙江路,2
10134,黑龙江路26号,龙门居,1
10135,锦绣花园紫桂园,北晨雅居,5
10136,锦绣花园紫桂园,银河湾花园,15
10137,锦绣花园紫桂园,锦绣花园丹桂园,13
10138,锦绣花园紫桂园,锦绣花园金桂园,8
10139,锦绣花园紫桂园,锦绣花园银桂园,13
10140,锦绣花园紫桂园,阳光之旅,22
10141,锦绣花园紫桂园,麒麟山庄,4
10142,滟紫台,万达华府东苑,1
10143,滟紫台,南航揽翠苑,4
10144,滟紫台,帝景天成半岛阁,4
10145,滟紫台,翠屏国际广场苑,2
10146,滟紫台,翠屏国际紫檀苑,1
10147,滟紫台,香山美墅,3
10148,银城东苑菱香苑,德基紫金南苑,2
10149,银城东苑菱香苑,钟山花园城博雅居,2
10150,银城东苑菱香苑,银城东苑东篱苑,1
10151,银城东苑菱香苑,银城东苑揽翠苑,12
10152,银城东苑菱香苑,银城东苑望山苑,12
10153,银城东苑菱香苑,银城东苑毓秀苑,5
10154,银城东苑菱香苑,银城东苑紫荆苑,4
10155,渡船口小区,双乐园小区,3
10156,渡船口小区,城市之星,1
10157,渡船口小区,安品街,2
10158,渡船口小区,弓箭坊小区,1
10159,渡船口小区,来凤新村,1
10160,渡船口小区,玉带园,9
10161,渡船口小区,菱角市,2
10162,渡船口小区,金粟庵路,2
10163,渡船口小区,金轮园,1
10164,中山骏景,太古山庄,2
10165,中山骏景,察哈尔路67号,5
10166,中山骏景,察哈尔路71号,5
10167,中山骏景,戴家巷,9
10168,中山骏景,晶典国际,3
10169,中山骏景,盐仓桥,3
10170,宇业天赋广场,中南麒麟锦城,4
10171,宇业天赋广场,悦民公寓,3
10172,宇业天赋广场,悦民公寓北区,1
10173,宇业天赋广场,文荟福邸,4
10174,宇业天赋广场,晨光苑,6
10175,宇业天赋广场,银河湾花园,6
10176,太平门东街,东大影壁,1
10177,太平门东街,九华山小区,2
10178,太平门东街,佳源公寓,1
10179,太平门东街,农场巷63号,2
10180,太平门东街,同仁新寓,1
10181,太平门东街,太平门东街10号,2
10182,太平门东街,月新公寓,2
10183,太平门东街,演武新村,2
10184,太平门东街,百仕园,1
10185,茶亭村,南湖边,1
10186,茶亭村,天湖园,12
10187,茶亭村,水西门大街87号,2
10188,茶亭村,沿河一村,1
10189,茶亭村,沿河四村,1
10190,茶亭村,艺苑村,3
10191,茶亭村,蓓蕾村西,1
10192,茶亭村,迎宾村,1
10193,茶亭村,长虹路后街,1
10194,西街头小区,文体村,1
10195,西街头小区,水西门大街93号,1
10196,西街头小区,沿河二村,1
10197,西街头小区,玉塘村南,2
10198,西街头小区,电站村,1
10199,西街头小区,莫愁新村,1
10200,西街头小区,长虹路后街,1
10201,城南新村,同心佳园,3
10202,城南新村,康华新村,1
10203,城南新村,江佑铂庭,5
10204,城南新村,浦珠花园,1
10205,城南新村,海都嘉园,1
10206,城南新村,盛景华庭北苑,17
10207,城南新村,阳光苑,1
10208,文景花园,云燕园小区,1
10209,文景花园,云谷山庄,1
10210,文景花园,幕府一村,1
10211,文景花园,望燕名居,1
10212,文景花园,白云雅居,1
10213,文景花园,盛世新寓,1
10214,文景花园,盛世花园,1
10215,文景花园,迈皋桥街258号,1
10216,金舟花园,新城市广场,2
10217,金舟花园,永嘉年华,3
10218,金舟花园,瑞园,1
10219,金舟花园,聚福园一期,1
10220,金舟花园,银城街,1
10221,金舟花园,香榭里,2
10222,金域中央街区二期,云谷山庄,1
10223,金域中央街区二期,幕府佳园,4
10224,金域中央街区二期,旭日景城,3
10225,金域中央街区二期,星河翠庭,8
10226,金域中央街区二期,江雁依山郡,8
10227,金域中央街区二期,盛景园,1
10228,金域中央街区二期,石城家园,1
10229,金域中央街区二期,金域中央街区一期,5
10230,金纺园,兰亭雅苑,1
10231,金纺园,北苑之星花园,3
10232,金纺园,方园兰庭,2
10233,金纺园,方圆绿茵,9
10234,金纺园,枫桥雅筑,1
10235,金纺园,营苑西村,2
10236,金纺园,馨怡园,4
10237,华侨路,上海路,4
10238,华侨路,华侨公寓,3
10239,华侨路,华侨路79号,2
10240,华侨路,大锏银巷,2
10241,华侨路,平家巷小区,1
10242,华侨路,慈悲社,2
10243,华侨路,明华新村,1
10244,华侨路,明华清园,1
10245,华侨路,豆菜桥小区,8
10246,丰汇大厦,上海路10-1号,1
10247,丰汇大厦,上海路9号,7
10248,丰汇大厦,五台山1-6号,1
10249,丰汇大厦,五台花园,7
10250,丰汇大厦,兰之堂,1
10251,丰汇大厦,永庆村小区,2
10252,丰汇大厦,豆菜桥小区,1
10253,凤凰街84号,凤凰庄,10
10254,凤凰街84号,凤凰街,7
10255,凤凰街84号,凤凰西街57号,1
10256,金穗花园,清荷园北园,13
10257,金穗花园,莲花嘉园,6
10258,金穗花园,莲花新城北苑,1
10259,金穗花园,金马郦城西区,4
10260,金穗花园,首创立方,2
10261,天正桃源,世茂滨江新城,8
10262,天正桃源,嘉乐村,2
10263,天正桃源,姜圩路小区,3
10264,天正桃源,姜家园,1
10265,天正桃源,戴家巷,2
10266,天正桃源,桃花源居,2
10267,天正桃源,润开华府,5
10268,天正桃源,长江峰景,2
10269,菊花新村二村,名城世家花园,2
10270,菊花新村二村,小行路35号,2
10271,菊花新村二村,尤家凹19号,1
10272,菊花新村二村,时光澔韵,1
10273,菊花新村二村,菊花新村三村,21
10274,亚东城东区,东方天郡东区,1
10275,亚东城东区,东方天郡西区,35
10276,亚东城东区,亚东城西区,22
10277,亚东城东区,仙林新村北区,3
10278,亚东城东区,仙龙湾山庄,11
10279,亚东城东区,咏梅山庄,2
10280,亚东城东区,尚东花园,2
10281,亚东城东区,康桥圣菲,17
10282,海玥名都,五矿御江金城,3
10283,海玥名都,仁恒江湾城三期,2
10284,海玥名都,天正滨江花园,1
10285,海玥名都,奥体新城丹枫园,6
10286,海玥名都,奥体新城清竹园,8
10287,威尼斯水城第六街区,威尼斯水城第一街区,1
10288,威尼斯水城第六街区,威尼斯水城第七街区,2
10289,威尼斯水城第六街区,威尼斯水城第九街区,1
10290,威尼斯水城第六街区,威尼斯水城第五街区,3
10291,威尼斯水城第六街区,威尼斯水城第八街区,1
10292,威尼斯水城第六街区,威尼斯水城第十一街区,1
10293,威尼斯水城第六街区,威尼斯水城第十四街区,1
10294,威尼斯水城第六街区,威尼斯水城第十街区,3
10295,威尼斯水城第六街区,威尼斯水城第四街区,10
10296,雍景园小区,中冶天城,3
10297,雍景园小区,南京恒大绿洲,10
10298,雍景园小区,天泽苑,8
10299,雍景园小区,旭辉九著,1
10300,雍景园小区,武夷绿洲赏桂苑,2
10301,雍景园小区,罗托鲁拉小镇,2
10302,雍景园小区,莱茵东郡,1
10303,雍景园小区,鸿意万嘉,1
10304,高科荣境,万科金色领域,1
10305,高科荣境,万达茂,2
10306,高科荣境,保利罗兰春天,10
10307,高科荣境,保利罗兰香谷,12
10308,高科荣境,南大和园,1
10309,高科荣境,新城香悦澜山,1
10310,高科荣境,星叶枫情水岸,5
10311,高科荣境,金地湖城艺境,5
10312,仙林新村,东方天郡东区,1
10313,仙林新村,东方天郡西区,5
10314,仙林新村,亚东城东区,3
10315,仙林新村,亚东城西区,4
10316,仙林新村,仙林新村北区,1
10317,仙林新村,仙鹤山庄,2
10318,仙林新村,咏梅山庄,2
10319,仙林新村,康桥圣菲,4
10320,仙林新村,雁鸣山庄,1
10321,创业新村,天华硅谷,5
10322,创业新村,天华绿谷庄园,2
10323,创业新村,艾菲国际,1
10324,创业新村,裕民家园,4
10325,创业新村,高新花苑,2
10326,商校小区,凤凰西街,3
10327,商校小区,凤凰西街116号,1
10328,商校小区,凤凰西街146号,2
10329,商校小区,凤凰西街188号,6
10330,商校小区,华阳佳园华贵苑,1
10331,商校小区,市人防宿舍,8
10332,商校小区,杏林新村,1
10333,商校小区,莫愁花园牡丹里,2
10334,商校小区,金地苑,1
10335,瑞阳尊邸,湖心花园,8
10336,瑞阳尊邸,莫园新寓,4
10337,瑞阳尊邸,金基唐城,9
10338,宁欣苑小区,南砖新村,4
10339,宁欣苑小区,合班村5号,5
10340,宁欣苑小区,和燕路388号小区,1
10341,宁欣苑小区,和燕路小区,5
10342,宁欣苑小区,晓庄国际广场,1
10343,宁欣苑小区,迈皋桥街2号,1
10344,宁欣苑小区,金浦御龙湾,5
10345,宁欣苑小区,金纺园,1
10346,宁欣苑小区,馨怡园,5
10347,滨江奥城听雨苑,五矿御江金城,3
10348,滨江奥城听雨苑,奥体新城海棠园,1
10349,滨江奥城听雨苑,奥体新城翠杉园,2
10350,滨江奥城听雨苑,奥体新城青桐园,10
10351,滨江奥城听雨苑,滨江奥城观澜苑,17
10352,滨江奥城听雨苑,滨江奥城静思苑,11
10353,五台山庄,国华大厦,1
10354,五台山庄,峨嵋岭,3
10355,五台山庄,峨嵋岭19号,2
10356,五台山庄,怡景花园,7
10357,五台山庄,拉萨路小区,1
10358,五台山庄,百步坡,1
10359,保利罗兰春天,万科金色领域,6
10360,保利罗兰春天,万达茂,2
10361,保利罗兰春天,保利罗兰香谷,32
10362,保利罗兰春天,星叶枫情水岸,5
10363,保利罗兰春天,高科荣境,1
10364,宏普捷座,兴隆新寓兴宏园,7
10365,宏普捷座,悦达新寓,4
10366,宏普捷座,紫鑫国际公寓,7
10367,美丽新世界金德茂花园,山水华门浅水湾苑,2
10368,美丽新世界金德茂花园,水韵别墅,1
10369,美丽新世界金德茂花园,江南青年城翠湾苑,1
10370,美丽新世界金德茂花园,爱涛翠湖花园,4
10371,美丽新世界金德茂花园,翠屏湾花园城,9
10372,美丽新世界金德茂花园,藏龙御景,1
10373,美丽新世界金德茂花园,雍福龙庭,1
10374,于家巷,北祖师庵,2
10375,于家巷,建宁新村,2
10376,于家巷,盐仓桥11号,1
10377,于家巷,盐西街小区,2
10378,于家巷,驴子巷,1
10379,银城千花溪,21世纪现代城,3
10380,银城千花溪,万科翡翠公园,3
10381,银城千花溪,万科金域蓝湾,21
10382,银城千花溪,润龙锦园,9
10383,银城千花溪,骏景华庭,4
10384,平江府路,刘公巷小区,1
10385,平江府路,大全福巷,2
10386,平江府路,小全福巷,2
10387,平江府路,小西湖小区,1
10388,平江府路,新姚家巷小区,1
10389,平江府路,桃叶渡小区,1
10390,平江府路,百仕园,1
10391,平江府路,益仁巷,1
10392,平江府路,红花地,2
10393,平江府路,贡院街,1
10394,平江府路,金陵闸小区,1
10395,平江府路,饮虹园,1
10396,德安花园,君悦城市花园,9
10397,德安花园,小行路,2
10398,德安花园,康润园,5
10399,德安花园,枫情国度尚园,9
10400,德安花园,玻纤院,2
10401,德安花园,金蕊家苑,1
10402,德安花园,龙福山庄,2
10403,德安花园,龙福花园,2
10404,华阳佳园华明苑,凤凰花园城清溪园,5
10405,华阳佳园华明苑,华阳佳园华清苑,2
10406,华阳佳园华明苑,名城世纪园,10
10407,华阳佳园华明苑,枫亚苑,1
10408,月安花园歌月居,今日家园丹桂居,4
10409,月安花园歌月居,奥体新城丹枫园,2
10410,月安花园歌月居,月安花园揽月居,6
10411,月安花园歌月居,月安花园邀月居,12
10412,月安花园歌月居,美丽嘉园,6
10413,月安花园歌月居,舒心苑,3
10414,东郊小镇第八街区,东郊小镇第七街区,12
10415,东郊小镇第八街区,东郊小镇第三街区,9
10416,东郊小镇第八街区,东郊小镇第五街区,1
10417,东郊小镇第八街区,东郊小镇第六街区,12
10418,东郊小镇第八街区,东郊小镇第四街区,6
10419,东郊小镇第八街区,东郊小镇邻里中心,6
10420,东郊小镇第八街区,银亿东城第十二街区,1
10421,百水芊城向水坊,南湾营宁康苑,7
10422,百水芊城向水坊,南湾营文康苑,1
10423,百水芊城向水坊,南湾营融康苑,3
10424,百水芊城向水坊,百水家园,9
10425,百水芊城向水坊,百水芊城上水坊,1
10426,百水芊城向水坊,百水芊城丽水坊,2
10427,百水芊城向水坊,百水芊城云水坊,4
10428,百水芊城向水坊,百水芊城怡水坊,1
10429,百水芊城向水坊,百水芊城春水坊,9
10430,百水芊城向水坊,百水芊城阅水坊,2
10431,华富园,三牌楼大街,5
10432,华富园,东瓜圃桥,2
10433,华富园,华富大厦,3
10434,华富园,和会街,3
10435,华富园,天和园,1
10436,华富园,娄子巷131巷,1
10437,华富园,宁和新寓,1
10438,华富园,开元新寓,5
10439,华富园,港宁园,4
10440,紫金山水苑,凯祥花苑,1
10441,紫金山水苑,君安东苑,1
10442,紫金山水苑,大邦花园,1
10443,紫金山水苑,梅花山庄南华苑,1
10444,紫金山水苑,植物园宿舍,1
10445,紫金山水苑,紫金城西区,2
10446,紫金山水苑,美林苑,1
10447,华景阁,朗晴名居,4
10448,华景阁,金陵御沁园,9
10449,华景阁,龙园北路80号,1
10450,南理工东园小区,佳诚花园北区,1
10451,南理工东园小区,佳诚花园南区,2
10452,南理工东园小区,南理工科园小区,1
10453,南理工东园小区,南理工竹园小区,5
10454,南理工东园小区,南理工紫园小区,2
10455,南理工东园小区,南理工西园小区,2
10456,南理工东园小区,孝陵卫街49号,1
10457,南理工东园小区,晏公庙西村,1
10458,峨嵋路,和平大沟,1
10459,峨嵋路,天山路,1
10460,峨嵋路,峨嵋新村,2
10461,峨嵋路,昆仑路,1
10462,峨嵋路,西家大塘,4
10463,峨嵋路,高楼门,4
10464,峨嵋路,鸡鸣山庄,1
10465,清凉新村,中海凤凰熙岸一期,1
10466,清凉新村,中海凤凰熙岸三期,1
10467,清凉新村,场门口2号,2
10468,清凉新村,场门口小区,4
10469,清凉新村,清凉山庄,2
10470,清凉新村,清凉门小区,4
10471,清凉新村,西城岚湾花苑,1
10472,金川雅居,圣淘沙花城,2
10473,金川雅居,江雁依山郡,1
10474,金川雅居,泰润公寓,1
10475,金川雅居,港宁园,1
10476,金川雅居,萨家湾花苑,1
10477,金川雅居,金川花苑,1
10478,金川雅居,钟阜路28号,1
10479,邮政世纪花园,世纪之星,3
10480,邮政世纪花园,江东北路109号,1
10481,邮政世纪花园,金陵世纪花园,15
10482,滨江奥城静思苑,奥体新城海棠园,3
10483,滨江奥城静思苑,奥体新城翠杉园,3
10484,滨江奥城静思苑,奥体新城青桐园,2
10485,滨江奥城静思苑,滨江奥城听雨苑,12
10486,滨江奥城静思苑,滨江奥城观澜苑,20
10487,滨江奥城静思苑,莱蒙水榭春天,4
10488,滨江奥城静思苑,金基汇锦国际,4
10489,大石坝街,大全福巷,1
10490,大石坝街,大四福巷,1
10491,大石坝街,琵琶小区,1
10492,大石坝街,白鹭小区东关头,1
10493,大石坝街,盈嘉大厦,1
10494,大石坝街,秦状元里,1
10495,大石坝街,长乐路,2
10496,仲景公寓,欧陆经典花园,3
10497,仲景公寓,湖滨世纪花园,4
10498,仲景公寓,碧水湾西园,4
10499,中海御山府二期,中海国际社区一期,3
10500,中海御山府二期,中海国际社区二期,2
10501,中海御山府二期,中海御山府一期,14
10502,中海御山府二期,中海御山府三期,7
10503,中海御山府二期,启迪方洲润园,1
10504,地和苑,丽都嘉园,2
10505,地和苑,人和苑,6
10506,地和苑,华侨城,2
10507,地和苑,天和苑,1
10508,地和苑,山水云房花园,18
10509,地和苑,恒辉翡翠花园,7
10510,地和苑,浦东村,3
10511,地和苑,滨河御景,3
10512,地和苑,点将台花园,3
10513,地和苑,鼎泰家园,11
10514,天泓山庄秀山苑,天泓山庄云山苑,1
10515,天泓山庄秀山苑,天泓山庄竹山苑,3
10516,天泓山庄秀山苑,天泓山庄香山苑,3
10517,天泓山庄秀山苑,紫金新寓,1
10518,龙翔鸣翠苑,中牌楼东100-1号,1
10519,龙翔鸣翠苑,丽景华庭,17
10520,龙翔鸣翠苑,春光里,3
10521,龙翔鸣翠苑,阳光里,2
10522,龙翔鸣翠苑,风光里小区,2
10523,龙翔鸣翠苑,龙翔雅苑,1
10524,红花村25号,旭光里,4
10525,红花村25号,红花村161号,4
10526,红花村25号,红花村165号,2
10527,红花村25号,莺虹苑,3
10528,红花村25号,雅居乐花园,1
10529,大杨村3至15号,东白菜园,4
10530,大杨村3至15号,仁义里小区,1
10531,大杨村3至15号,四条巷32号,2
10532,大杨村3至15号,小杨村小区,3
10533,大杨村3至15号,文昌巷,1
10534,大杨村3至15号,新城市广场,2
10535,大杨村3至15号,新巷,2
10536,凤凰西街269至275号,凤凰三村,7
10537,凤凰西街269至275号,凤凰西街,6
10538,凤凰西街269至275号,凤凰西街146号,3
10539,凤凰西街269至275号,凤凰西街188号,4
10540,凤凰西街269至275号,凤凰西街223号,1
10541,凤凰西街269至275号,南湾营馨康苑,1
10542,凤凰西街269至275号,商校小区,1
10543,凤凰西街269至275号,市人防宿舍,4
10544,凤凰西街269至275号,新城花漾紫郡,1
10545,凤凰西街269至275号,莫愁新寓郁金里,3
10546,凤凰西街269至275号,莫愁花园海棠里,2
10547,凤凰西街269至275号,莫愁花园牡丹里,2
10548,凤凰西街269至275号,莫愁路,1
10549,同曦国际广场,同曦艺术家园,1
10550,同曦国际广场,悦恒君铂国际,7
10551,同曦国际广场,水竹苑,5
10552,同曦国际广场,湖滨公寓,5
10553,同曦国际广场,胜泰新寓,2
10554,同曦国际广场,金轮第一城,2
10555,同曦国际广场,静月花园,2
10556,鼎新大厦,七家湾,2
10557,鼎新大厦,升州路,2
10558,鼎新大厦,同坤大厦,2
10559,鼎新大厦,安品街,4
10560,鼎新大厦,建康路,1
10561,鼎新大厦,白衣庵,2
10562,鼎新大厦,砂珠巷小区,4
10563,鼎新大厦,评事街,3
10564,广厦嘉苑,四季阳光花园,20
10565,广厦嘉苑,绿岛华庭,1
10566,广厦嘉苑,雨花西路,8
10567,广厦嘉苑,飞龙大厦,3
10568,春江新城饮溪坊,春江新城升景坊,1
10569,春江新城饮溪坊,春江新城将军坊,1
10570,春江新城饮溪坊,春江新城新河苑一期,3
10571,春江新城饮溪坊,春江新城正和坊,1
10572,春江新城饮溪坊,春江新城沁顺坊,3
10573,春江新城饮溪坊,春江新城牛首坊,3
10574,春江新城饮溪坊,春江新城韩府坊,2
10575,春江新城饮溪坊,蓝岸尚城,2
10576,匡庐新村,剑阁路,11
10577,匡庐新村,剑阁路31号,1
10578,匡庐新村,宁海路,5
10579,匡庐新村,山阴路,4
10580,匡庐新村,扬州路,2
10581,匡庐新村,汉口西路,5
10582,锦汇苑,丽都鸿图阁,1
10583,锦汇苑,人和苑,2
10584,锦汇苑,地和苑,2
10585,锦汇苑,恒辉翡翠花园,3
10586,万科尚都荟,万科九都荟,9
